Period Name,Position,Total Duration,Total Distance,Meterage Per Minute,HSD,VHSD,VHSD Relative,Sprint Distance,Velocity B7+ Total # Efforts (Gen 2) (Set 2),Maximum Velocity,Acceleration B2-3 Total Efforts (Gen 2),Deceleration B2-3 Total Efforts (Gen 2),Acceleration B3 Efforts (Gen 2),Deceleration B3 Distance (Gen 2),Max Acceleration,Max Deceleration,Acceleration Density,Total Acceleration Load,Running Imbalance,Total IMA,RHIE Total Bouts,Meta Energy (KJ/kg),HSD Per Minute,VHSD Per Minute,Sprint Distance Per Minute,RHIE Bouts Per Minute,Meta Energy (kj/kg) Per Minute,HI Accels Per Minute,VHI Accels Per Minute
Titan Eagle,Edges,0 days 00:09:27.307692307,601.0393138,63.34672538,104.9723077,6.501153846,21.67615385,0,0,6.928627692,7.653846154,2.076923077,0.961538462,0.195769231,3.872818462,-3.090293077,0.3956,224.5459304,1.997298077,0.384615385,0.730769231,3.168836923,0.181159615,0.011389231,0,0.001283846,0.001331538,0.013240385,0.001659231
Titan Eagle,Middles,0 days 00:09:29.225000,574.2489788,60.2643315,35.7455,0.94825,12.15325,0.1275,0.025,6.454868,8,2.825,0.9,0.17025,3.94358825,-3.06219675,0.39398925,224.2300673,-0.750449,0.7,0.4,2.96645375,0.063005,0.0016205,0,0.000721,0.00124325,0.01412975,0.001538
Titan Eagle,Outside Backs,0 days 00:09:27.125000,631.9926143,66.59001675,118.54575,23.715,21.6375,0,0,7.2458545,5.6,1.3,0.65,0.04825,3.77194375,-2.87240775,0.3584495,203.6195448,-1.053718,0.625,1.05,3.23285725,0.20468475,0.03998475,0,0.00180825,0.00135575,0.00980325,0.00109225
Titan Eagle,Service,0 days 00:09:31.878787878,618.4249624,64.97696636,56.06454545,5.118787879,4.44969697,0,0,6.042086061,7.424242424,2.121212121,0.848484848,0.227575758,3.722286667,-3.060639394,0.414692727,237.2940806,0.677115152,1.060606061,0.606060606,3.17780303,0.094463333,0.008330303,0,0.001051515,0.001328788,0.012885455,0.001413939
Titan Eagle (Team 1),Edges,0 days 00:10:12,637.33801,62.48412,93.33,7.495,18.35,0,0,7.18635,9.5,1.5,1.5,0.135,4.35311,-3.857435,0.37859,231.69577,5.5181,0,0,3.38688,0.1525,0.01225,0,0,0.001325,0.015525,0.00245
Titan Eagle (Team 1),Middles,0 days 00:10:12,600.98627,58.920225,41.1125,0,7.01,0,0,6.44184,8,2,3,0,4.0437075,-2.9559075,0.3625275,221.8684425,1.11112,0.75,0.75,3.0801825,0.067175,0,0,0.001225,0.001205,0.0130725,0.0049025
Titan Eagle (Team 1),Outside Backs,0 days 00:10:12,718.6289225,70.4538175,84.0575,14.31,8.425,0,0,7.276535,4.5,0.5,0.25,0,3.62305,-3.02862,0.3102225,189.8568825,1.6410725,0.5,0.5,3.56523,0.1373475,0.0233825,0,0.0008175,0.001395,0.0073525,0.0004075
Titan Eagle (Team 1),Service,0 days 00:10:12,685.048866,67.161654,44.554,0,0.502,0,0,6.192508,9.4,1.2,1,0,3.989688,-3.057778,0.412934,252.716062,4.792814,1.2,0,3.497478,0.0728,0,0,0,0.001366,0.015362,0.001632
Titan Eagle (Team 2),Edges,0 days 00:10:11,668.7757567,65.67356333,115.34,9.446666667,14.31666667,0,0,7.153373333,7.333333333,1.333333333,1,0.286666667,3.871163333,-3.99087,0.394363333,240.95458,-1.485443333,0,1,3.488286667,0.188773333,0.015463333,0,0.001636667,0.001363333,0.012003333,0.001636667
Titan Eagle (Team 2),Middles,0 days 00:10:11,636.0615225,62.4610325,47.515,1.545,1.21,0,0,6.46953,9.5,2.5,0.75,0.0075,4.0910875,-3.6390325,0.3735825,228.2580175,-0.1930975,0.5,0.75,3.2561175,0.0777675,0.0025275,0,0.0012275,0.0012725,0.0155475,0.0012275
Titan Eagle (Team 2),Outside Backs,0 days 00:10:11,740.484814,72.715368,142.518,26.038,22.194,0,0,7.434108,5.8,1,1,0.054,4.035228,-3.270608,0.377488,230.645734,-2.673004,1,1.4,3.791666,0.233254,0.042614,0,0.002292,0.001484,0.009492,0.001638
Titan Eagle (Team 2),Service,0 days 00:10:11,795.2653825,78.0948025,85.305,5.28,4.9675,0,0,6.4765075,11.5,2,1,0.38,4.0175025,-3.927415,0.422405,258.0901725,0.6606625,1,0.75,4.062865,0.139615,0.0086425,0,0.0012275,0.00159,0.0188225,0.001635
Titan Eagle - Education,Edges,0 days 00:04:40,310.61544,66.52481333,74.85,9.676666667,12.29666667,0,0,7.035216667,3.333333333,0,1.333333333,0,3.99808,-1.88873,0.34565,96.83372667,-0.50643,0.333333333,0.666666667,1.5955,0.26718,0.03454,0,0.00238,0.001363333,0.0119,0.00476
Titan Eagle - Education,Middles,0 days 00:04:40,243.41405,52.132224,30.566,0,4.604,0,0,6.518796,4,0.2,1.2,0,3.31649,-2.093728,0.371302,104.019994,-2.15283,0.2,0.2,1.051714,0.109108,0,0,0.000714,0.000898,0.01428,0.004284
Titan Eagle - Education,Outside Backs,0 days 00:04:40,306.2319675,65.5859975,70.5425,15.4475,10.5525,0,0,7.2252025,3.75,0,0.5,0,3.8750475,-1.91127,0.3407875,95.4716725,0.231305,0.25,1.75,1.559765,0.2518,0.05514,0,0.0062475,0.00133,0.0133875,0.001785
Titan Eagle - Education,Service,0 days 00:04:40,296.5529957,63.51304571,41.66428571,6.4,4.252857143,0,0,6.679614286,4.428571429,0.571428571,1,0,4.243855714,-2.628251429,0.403614286,113.0721657,0.321254286,0.428571429,0.714285714,1.528072857,0.148721429,0.022844286,0,0.00255,0.001305714,0.01581,0.00357
Titan Eagle Education,Edges,0 days 00:09:39,482.5139567,49.94107,121.9933333,12.82,30.54666667,0,0,7.297886667,8.666666667,1.666666667,0.666666667,0.116666667,4.130376667,-3.074953333,0.376473333,218.2414133,2.424873333,0.333333333,1,2.66868,0.21044,0.022113333,0,0.001726667,0.0011,0.014953333,0.001153333
Titan Eagle Education,Middles,0 days 00:09:39,582.5084233,60.29067667,54.51,3.426666667,28.56,0,0,6.830176667,7.333333333,2,2,0.016666667,4.33188,-3.356533333,0.397793333,230.5993,-2.863926667,0.333333333,0.333333333,3.014746667,0.09403,0.00591,0,0.000576667,0.00124,0.012653333,0.003453333
Titan Eagle Education,Outside Backs,0 days 00:09:39,564.49333,58.42608333,137.65,32.05666667,31.14,0,0,7.617906667,9.333333333,1.333333333,2.666666667,0,4.31381,-3.17199,0.372633333,216.0163567,-0.35369,1,2.666666667,3.06379,0.23745,0.055296667,0,0.004603333,0.001263333,0.016103333,0.004603333
Titan Eagle Education,Service,0 days 00:09:39,659.1824733,68.22658,73.64666667,4.573333333,4.643333333,0,0,6.42513,11.66666667,6.333333333,2.333333333,1.58,4.02717,-3.487983333,0.517493333,299.9929433,-1.07073,0.666666667,1.666666667,3.637006667,0.127043333,0.00789,0,0.002876667,0.0015,0.020126667,0.004026667
Transition (3),Edges,0 days 00:04:44,468.7256467,98.85945667,2.526666667,0,0,0,0,5.45459,0,1,0,0,2.670046667,-3.06152,0.469966667,133.6965467,-0.195366667,1,0,2.233636667,0.008883333,0,0,0,0.001873333,0,0
Transition (3),Middles,0 days 00:04:44,480.121496,101.262972,4.258,0,0,0,0,5.438386,3.2,2.4,0.2,0,3.509688,-3.47734,0.563214,160.222694,-2.717988,3,0,2.384526,0.014968,0,0,0,0.002004,0.01125,0.000704
Transition (3),Outside Backs,0 days 00:04:44,470.2229613,99.17526,25.15875,2.81375,1.9925,0,0,6.207705,1.375,2,0,0.09,3.1767525,-3.83928,0.47524125,135.1969263,-0.942735,2.125,0.5,2.29173625,0.0884375,0.00989125,0,0.00175875,0.0019275,0.004835,0
Transition (3),Service,0 days 00:04:44,526.6703025,111.08063,22.8125,2.4775,1.2425,0,0,5.9517325,3,3.25,0.25,0.16,3.5410925,-3.490255,0.5909075,168.101665,-1.383535,5,1,2.6142575,0.0801875,0.00871,0,0.0035175,0.002195,0.0105475,0.00088
Transition - Controlled (1),Edges,0 days 00:05:15,503.1577,95.8365175,23.95,5.0825,7.605,0,0,6.7927375,4,4,0,0.2575,3.633175,-4.438015,0.5400025,170.106445,0.57291,3.25,1,2.5876825,0.0760275,0.016135,0,0.0031725,0.0019625,0.012695,0
Transition - Controlled (1),Middles,0 days 00:05:15,459.3822483,87.49860167,4.521666667,0,0,0,0,5.684833333,6.666666667,4.666666667,0.666666667,0.386666667,3.847591667,-4.270441667,0.534,168.2160783,1.082298333,4.333333333,1,2.389578333,0.014353333,0,0,0.003173333,0.001811667,0.021163333,0.002115
Transition - Controlled (1),Outside Backs,0 days 00:05:15,475.4852563,90.565745,21.845,4.32875,3.0675,0,0,6.87473375,3,2.25,0.625,0.1725,3.70080125,-3.58813,0.48757125,153.5891312,3.72217625,1.25,0.75,2.3998725,0.06934625,0.01374125,0,0.00237875,0.00182125,0.00952375,0.0019825
Transition - Controlled (1),Service,0 days 00:05:15,492.0687343,93.72440143,22.61571429,11.69857143,10.68,0,0,6.484144286,4,4,0,0.814285714,3.602734286,-4.444191429,0.535892857,168.8112743,3.328404286,2.714285714,0.714285714,2.506827143,0.071794286,0.037138571,0,0.002267143,0.001902857,0.012697143,0
Transition - Controlled (2),Edges,0 days 00:06:12,610.7354425,98.4871825,37.915,7.3775,8.8375,0,0,7.1671475,6,5,0.25,0.3325,3.9609475,-4.2907,0.5190175,193.110405,7.4040675,3.25,1.5,3.14631,0.1019025,0.0198275,0,0.004035,0.00202,0.0161225,0.0006725
Transition - Controlled (2),Middles,0 days 00:05:52.666666666,551.18213,94.10590333,19.38666667,0.788333333,5.278333333,0,0,6.29331,6.333333333,5.333333333,0.333333333,0.145,3.750781667,-4.26466,0.519145,183.0907383,-0.242968333,4.166666667,1,2.833351667,0.059353333,0.003073333,0,0.00289,0.001928333,0.01803,0.000896667
Transition - Controlled (2),Outside Backs,0 days 00:06:12,596.2525286,96.15166714,46.54714286,10.57,7.244285714,0,0,7.524632857,6.142857143,4.285714286,0.714285714,1.448571429,4.038225714,-5.07229,0.482101429,179.3753657,-1.93716,1.714285714,1.428571429,3.072104286,0.125104286,0.028407143,0,0.003842857,0.001972857,0.01651,0.001921429
Transition - Controlled (2),Service,0 days 00:06:12,600.0582171,96.76537571,30.12142857,2.191428571,5.28,0,0,6.807961429,5.857142857,4.142857143,0.857142857,0.747142857,4.171452857,-4.538947143,0.528478571,196.6306914,3.162568571,3,1.142857143,3.072214286,0.080957143,0.00589,0,0.003072857,0.001972857,0.015741429,0.002305714
Transition Game,Edges,0 days 00:13:22.111111111,1280.092069,97.19559111,53.52111111,3.728888889,9.683888889,0.602777778,0.055555556,6.803752222,6.555555556,7.388888889,0.166666667,0.297222222,3.69949,-4.077998889,0.522163889,414.8703606,1.726494444,6.722222222,2.111111111,6.381928333,0.072585556,0.005181111,0,0.002275,0.001930556,0.008441111,0.000248889
Transition Game,Middles,0 days 00:13:49,1242.854581,90.90930188,20.5428125,0,1.9525,0,0,6.13845125,9.125,8.25,0.28125,0.405,3.693128438,-4.497680313,0.521898125,430.9240191,0.15965125,9.65625,2.71875,6.249011563,0.02575375,0,0,0.00298,0.0018175,0.010941563,0.000311563
Transition Game,Outside Backs,0 days 00:13:59.095238095,1270.312977,91.95554381,63.89547619,10.03738095,10.11738095,0.17452381,0.023809524,7.086204048,5.547619048,5.69047619,0.666666667,0.955,3.856815714,-4.877383333,0.468296429,390.9589069,0.138857857,5,2.357142857,6.258453095,0.077628571,0.01220619,0,0.002722381,0.001800952,0.00654881,0.000789762
Transition Game,Service,0 days 00:13:44,1317.853883,96.61383531,46.5790625,6.58125,8.4753125,0.6934375,0.03125,6.783704063,8.90625,7.46875,0.6875,0.6225,3.8638175,-4.409023438,0.540799063,443.3408156,0.772265,7.28125,2.40625,6.6165475,0.05503375,0.007265938,0,0.002745938,0.001931875,0.011082188,0.000839063
Transition Game,Unknown,0 days 00:10:05,1034.98926,102.61473,102.53,44.04,46.94,20.11,1,8.59092,7,5,0,1.04,3.88531,-5.47776,0.49981,302.47114,-1.62929,4,2,5.10095,0.16942,0.07277,0,0.0033,0.00201,0.01157,0
Transition Game (1),Edges,0 days 00:11:41.827586206,1198.830278,102.6948776,46.34413793,2.050689655,5.946896552,0,0,6.615536897,6.724137931,7.344827586,0.379310345,0.624482759,3.639515172,-4.203905517,0.567778621,394.8631462,3.519728966,6.689655172,1.517241379,6.009020345,0.067012414,0.003015172,0,0.002093793,0.002051379,0.009801034,0.000471724
Transition Game (1),Middles,0 days 00:11:28.162790697,1159.857481,101.621834,17.1344186,0.441162791,2.102093023,0,0,6.058823488,9.046511628,7.860465116,0.255813953,0.415116279,3.756568837,-4.335604186,0.593571395,406.8093812,0.107079302,9.558139535,1.279069767,5.868862326,0.025148372,0.001107674,0,0.001778372,0.00204907,0.012910233,0.000387674
Transition Game (1),Outside Backs,0 days 00:11:40.875000,1187.145833,101.4675104,72.00053589,16.32107143,13.63017857,0.443928571,0.017857143,7.244501786,5.625,6.5,0.375,0.878928571,3.722080536,-4.614417143,0.533776071,372.6689896,-1.322358214,5.25,2.053571429,5.915061071,0.100634464,0.022266786,0,0.002764821,0.00201375,0.008047143,0.000575
Transition Game (1),Service,0 days 00:12:09.840909090,1276.78608,105.2146539,45.02386364,8.095,8.568863636,0,0,6.672133409,8.818181818,8.477272727,0.636363636,1.255681818,3.923538636,-4.506158636,0.592468182,429.5213373,0.822775,7.75,1.840909091,6.430173182,0.060840455,0.009742273,0,0.002409091,0.002111136,0.012277045,0.000845227
Transition Game (1),Unknown,0 days 00:11:59.500000,1095.638765,90.469975,45.735,1.04,6.085,0,0,6.94579,4,3.5,0,0,3.23102,-4.08223,0.484415,355.457585,-0.05916,2.5,0,5.350015,0.061145,0.001165,0,0,0.00176,0.004835,0
Transition Game (2),Edges,0 days 00:09:42.888888888,932.4497578,96.55807778,26.53740741,0.195555556,1.732592593,0,0,6.303297407,3.888888889,5.111111111,0.111111111,0.324814815,3.441447778,-4.021147037,0.549944444,315.9719733,2.545170741,6.037037037,1.185185185,4.647048889,0.044012593,0.000288889,0,0.001886296,0.00192037,0.006709259,0.00024
Transition Game (2),Middles,0 days 00:10:03.883720930,971.7859177,97.58447419,11.45372093,0.078372093,1.723488372,0,0,5.90931093,6.697674419,6.209302326,0.139534884,0.343953488,3.579874884,-4.202043256,0.56524814,336.9385691,-0.06185186,8.11627907,0.906976744,4.872199767,0.017886512,0.000126744,0,0.001366977,0.001951395,0.010935581,0.000200465
Transition Game (2),Outside Backs,0 days 00:09:36.660377358,887.0523089,93.48207868,47.28622642,7.850377358,6.888867925,0.428867925,0.018867925,6.842491887,3.603773585,4.113207547,0.169811321,0.570566038,3.538569057,-4.524630189,0.501987358,281.1432581,-0.177987358,3.849056604,1.490566038,4.378588302,0.082810566,0.012561698,0,0.002602075,0.001843019,0.006894717,0.00035717
Transition Game (2),Service,0 days 00:10:06.886363636,984.9115241,98.40409682,28.36704545,4.588636364,4.731363636,0,0,6.502655227,6.227272727,5.636363636,0.431818182,0.846136364,3.734712273,-4.2717375,0.553315,328.8412464,0.919685,5.318181818,1.272727273,4.913958182,0.045092955,0.006658182,0,0.001886136,0.001958636,0.0106975,0.000712727
Transition Game (2),Unknown,0 days 00:11:49.750000,1119.552065,95.57845,58.5,13.0125,17.605,2.7925,0.25,7.523805,7.25,7.75,0.5,1.6325,4.151235,-4.967515,0.53469,375.277625,-1.8361125,5.75,2,5.64225,0.079555,0.01593,0,0.0028575,0.00192,0.0107275,0.0006275
Transition Game (4),Edges,0 days 00:04:16,388.6612367,90.87239333,11.55666667,0.683333333,2.91,0,0,6.18387,1,0.333333333,0,0.07,2.889136667,-2.958226667,0.410623333,105.37457,2.707913333,0.333333333,0,1.854036667,0.045033333,0.002663333,0,0,0.00173,0.003896667,0
Transition Game (4),Middles,0 days 00:04:16,390.680392,91.344492,5.976,0,0,0,0,5.690708,2,2,0.2,0.012,3.430236,-3.81278,0.510764,131.07259,0.671392,1.6,0,1.927168,0.023286,0,0,0,0.001794,0.007792,0.00078
Transition Game (4),Outside Backs,0 days 00:04:16,424.302315,99.20559167,38.82,7.778333333,6.938333333,0,0,6.741025,2,2.333333333,0.5,0.528333333,3.607351667,-3.74371,0.478281667,122.7363533,-1.874386667,1.166666667,1,2.118401667,0.151275,0.03031,0,0.003895,0.001975,0.007791667,0.001948333
Transition Game (4),Service,0 days 00:04:16,424.33365,99.212916,14.496,1.32,0,0,0,6.018116,2.4,1.8,0.2,0.178,3.671518,-3.824708,0.52534,134.812846,-2.695094,2,0.8,2.0898,0.056488,0.005144,0,0.003118,0.00195,0.009352,0.00078
Transition Game - 1,Edges,0 days 00:09:43,967.1443475,99.38627,29.255,1.1225,1.93,0,0,6.34404,7.5,8.5,0,0.2325,3.6505425,-4.181465,0.6132175,358.0383325,1.73764,8,4.5,4.970525,0.0501025,0.0019225,0,0.0077075,0.002035,0.012845,0
Transition Game - 1,Middles,0 days 00:09:43,917.12118,94.24576,10.826,0,1.99,0,0,6.044352,8.2,8.6,0.6,0.2,3.9336,-4.421288,0.602786,351.949382,-1.78,8,4,4.719052,0.018542,0,0,0.00685,0.001932,0.014044,0.001028
Transition Game - 1,Outside Backs,0 days 00:09:43,941.0788488,96.70771,45.72625,9.9475,8.39125,0,0,7.20057875,5.125,4.5,0.75,1.04,4.06087375,-4.83540875,0.5339375,311.7497238,0.401085,3.25,3.25,4.7593225,0.07831625,0.0170375,0,0.00556625,0.00194875,0.00877875,0.0012825
Transition Game - 1,Service,0 days 00:09:43,957.9499063,98.441425,22.31125,0.31375,0.35,0,0,6.2551375,6.125,7.75,0.5,0.61125,3.779735,-4.4987675,0.60321125,352.1969313,-0.1684075,7.625,4.625,4.9059225,0.03821375,0.0005375,0,0.00792125,0.00200875,0.01049125,0.00085625
Transition Game - 2,Edges,0 days 00:09:39,997.685075,103.276465,44.5,3.795,8.395,0,0,6.800795,6.25,6,0.5,1.2975,3.6801775,-4.4928625,0.5477525,317.4884975,1.5700775,7.25,4,4.99968,0.0767725,0.0065475,0,0.0069,0.002065,0.0107825,0.0008625
Transition Game - 2,Middles,0 days 00:09:39,969.2450683,100.3324683,21.75,0.458333333,7.253333333,0,0,6.204706667,7.333333333,6.5,0,0.21,3.78249,-4.392856667,0.560285,324.7531683,-0.289773333,8.833333333,4.666666667,4.871823333,0.037525,0.00079,0,0.008053333,0.002008333,0.012653333,0
Transition Game - 2,Outside Backs,0 days 00:09:39,970.7451443,100.4877486,46.22,15.97714286,13.08285714,0,0,7.780392857,5.571428571,6,0.428571429,0.701428571,3.890212857,-4.217007143,0.517277143,299.8246143,0.224318571,4.714285714,3.571428571,4.863758571,0.079741429,0.027564286,0,0.006161429,0.002005714,0.009612857,0.00074
Transition Game - 2,Service,0 days 00:09:39,973.4265143,100.7653129,29.71142857,2.768571429,2.267142857,0,0,6.607921429,6.857142857,6.857142857,0.714285714,0.284285714,4.073915714,-3.981538571,0.556778571,322.72007,2.188017143,7.428571429,4.571428571,4.906762857,0.051261429,0.004775714,0,0.007888571,0.002024286,0.01183,0.001234286
Transition Game - Arm Wrestle,Edges,0 days 00:18:31.500000,1856.331819,100.6365675,48.01875,0.73625,2.68625,0,0,6.54154625,9.25,10.75,0.625,0.94,3.9691675,-4.539775,0.54306875,592.2932638,1.65100875,14.875,7,9.23025875,0.0485375,0.00093625,0,0.00704125,0.0019975,0.00946125,0.00059875
Transition Game - Arm Wrestle,Middles,0 days 00:20:03.076923076,1917.507766,97.69672769,48.6,2.677692308,10.27,0,0,6.641055385,12.07692308,12.92307692,0.230769231,1.514615385,3.762583077,-4.819009231,0.527379231,607.3179615,2.178552308,14.23076923,7.923076923,9.565034615,0.040317692,0.003104615,0,0.006566923,0.001951538,0.010424615,0.000230769
Transition Game - Arm Wrestle,Outside Backs,0 days 00:17:46.750000,1689.309654,95.60838625,71.535,11.876875,7.8725,0,0,7.272790625,7.3125,9.1875,0.5625,1.47875,3.613649375,-4.419765,0.49143875,512.9209431,-0.10519625,8.875,5.5,7.651095,0.07267,0.012831875,0,0.005559375,0.00178,0.00751125,0.00051
Transition Game - Arm Wrestle,Service,0 days 00:17:15.812500,1790.031071,104.476715,60.044375,10.565625,12.538125,0,0,7.0755475,10.375,11.6875,0.5,1.504375,3.6527875,-4.58528375,0.57582375,586.6569456,1.9824675,9.5625,7,8.222855625,0.0580075,0.00945875,0,0.007168125,0.001974375,0.010405,0.000485
Transition Game - Arm Wrestle,Unknown,0 days 00:11:52,1259.46948,106.10377,10.4,0,0,0,0,5.86273,6,6,1,0.5,4.05153,-4.55377,0.63225,450.29434,9.93921,4,4,6.27376,0.0146,0,0,0.00562,0.00211,0.00842,0.0014
Transition Game - Arm Wrestle (1),Edges,0 days 00:08:03,825.4444125,102.4802675,30.2175,2.46,3.275,0,0,6.358,5.5,7.5,0.25,0.3975,3.79809,-3.767335,0.6019325,290.9031275,4.2168475,6.75,1.5,4.2267325,0.062525,0.00509,0,0.003105,0.00209,0.0113825,0.0005175
Transition Game - Arm Wrestle (1),Middles,0 days 00:08:03,766.733835,95.19125667,13.15,0,1.291666667,0,0,6.14593,7.666666667,7.166666667,0.166666667,0.118333333,3.753403333,-4.238258333,0.610948333,295.2578517,5.56328,7.166666667,1,3.965783333,0.02721,0,0,0.00207,0.00196,0.015863333,0.000345
Transition Game - Arm Wrestle (1),Outside Backs,0 days 00:08:03,841.4252688,104.46432,52.02,9.1025,6.5975,0,0,6.97811875,4.25,4.75,0.25,1.58125,3.78739625,-4.58478,0.5349025,258.507015,0.56447,3.875,1.75,4.23507125,0.10763875,0.018835,0,0.0036225,0.002095,0.008795,0.0005175
Transition Game - Arm Wrestle (1),Service,0 days 00:08:03,836.0178229,103.7929771,30.33571429,1.96,8.577142857,0,0,6.446934286,6.714285714,5.285714286,0.428571429,0.445714286,3.753305714,-4.138765714,0.613348571,296.4193729,0.605272857,5.571428571,1.142857143,4.256498571,0.06277,0.004055714,0,0.002365714,0.002104286,0.013892857,0.000887143
Transition Game - Arm Wrestle (1.1),Edges,0 days 00:07:19,741.91321,101.1998825,33.695,0,1.97,0,0,6.5824325,4.25,5.75,0,0.1725,3.718525,-3.96659,0.5889625,259.067955,1.94665,3.75,1,3.8064725,0.0766025,0,0,0.0022725,0.00207,0.0096625,0
Transition Game - Arm Wrestle (1.1),Middles,0 days 00:07:19,709.874235,96.82964,15.82333333,0,2.578333333,0,0,6.078128333,6.5,8.166666667,0.333333333,0.403333333,3.892898333,-4.389408333,0.614276667,270.20139,-0.422558333,8,1.666666667,3.703003333,0.035971667,0,0,0.003788333,0.002011667,0.014776667,0.000756667
Transition Game - Arm Wrestle (1.1),Outside Backs,0 days 00:07:19,744.9787525,101.6180338,39.455,7.66125,6.26125,0,0,6.82952375,3.375,3.75,0.125,0.7475,3.79347625,-4.3896175,0.54156,238.2155613,-0.6147775,3.75,1.375,3.74078625,0.08969625,0.01741625,0,0.003125,0.00203375,0.0076725,0.00028375
Transition Game - Arm Wrestle (1.1),Service,0 days 00:07:19,769.2574643,104.92975,17.93142857,3.704285714,4.747142857,0,0,6.217522857,2.714285714,4.857142857,0.142857143,0.351428571,3.436754286,-3.899282857,0.592892857,260.7962786,-0.208801429,4.714285714,0.857142857,3.86083,0.040764286,0.008421429,0,0.001947143,0.002098571,0.006168571,0.000324286
Transition Game - Arm Wrestle (1.2),Edges,0 days 00:06:23,671.950105,105.266335,30.3425,1.755,3.615,0,0,6.6501625,4.5,5.75,0,0.44,3.525655,-4.2327175,0.57788,221.3279,2.9619025,4.75,1.25,3.4161125,0.0792225,0.0045825,0,0.0032625,0.0021325,0.011745,0
Transition Game - Arm Wrestle (1.2),Middles,0 days 00:06:23,629.404028,98.601152,11.792,0.398,0.93,0,0,6.297366,4.2,4.6,0.2,0.512,3.703644,-4.795634,0.584692,223.937694,2.301348,6.6,1,3.200388,0.030786,0.00104,0,0.00261,0.001996,0.010964,0.000522
Transition Game - Arm Wrestle (1.2),Outside Backs,0 days 00:06:23,685.5023029,107.3893971,26.43714286,6.125714286,3.135714286,0,0,6.967715714,2.857142857,3.714285714,0,0.71,3.574074286,-4.361935714,0.533744286,204.4235286,0.235945714,3.571428571,1.285714286,3.405117143,0.069024286,0.015994286,0,0.003355714,0.002124286,0.007457143,0
Transition Game - Arm Wrestle (1.2),Service,0 days 00:06:02.250000,606.5743725,97.80412625,15.99,3.79125,7.575,0,0,5.81232375,3.5,3.375,0.375,0.38125,3.35059625,-3.75151,0.5326225,200.7203425,0.85811625,4.875,1,3.0489625,0.04175125,0.00989875,0,0.00261,0.00195125,0.00913625,0.00097875
Transition Game - Arm Wrestle (2),Edges,0 days 00:09:02,922.0049,101.9184075,40.225,6.31,10.1225,0,0,6.7718225,5.25,6.5,0.25,0.1975,3.7551875,-4.050185,0.5541775,300.8014825,0.6783375,7,2.25,4.6478075,0.074105,0.011625,0,0.0041425,0.0020475,0.00967,0.00046
Transition Game - Arm Wrestle (2),Middles,0 days 00:08:35.714285714,831.87201,97.19312286,13.54285714,0,0.497142857,0,0,6.189918571,7,5.428571429,0.285714286,0.521428571,3.698617143,-4.540122857,0.53926,278.36829,0.298544286,6.285714286,1.142857143,4.188914286,0.025715714,0,0,0.002374286,0.00195,0.013977143,0.000525714
Transition Game - Arm Wrestle (2),Outside Backs,0 days 00:09:02,919.8274014,101.67771,75.73,26.75142857,20.45142857,0.992857143,0.142857143,7.777365714,4.714285714,5.857142857,1,1.054285714,4.045368571,-4.815188571,0.526551429,285.80805,-0.025685714,4.857142857,2.428571429,4.663452857,0.139518571,0.049284286,0,0.004472857,0.002054286,0.008685714,0.00184
Transition Game - Arm Wrestle (2),Service,0 days 00:09:02,940.0387386,103.9118714,29.53142857,3.79,6.805714286,0,0,6.584927143,5.714285714,5.714285714,0.142857143,0.545714286,3.597475714,-4.295554286,0.564557143,306.4364329,3.333071429,4.142857143,1.285714286,4.697154286,0.054407143,0.006982857,0,0.002365714,0.002068571,0.010525714,0.000262857
Transition Game - Arm Wrestle (2.1),Edges,0 days 00:06:46,723.7478625,106.8630575,55.3525,19.5375,22.055,0,0,6.974105,2.5,4.25,0,0.57,3.27075,-5.3066075,0.55255,224.5335125,2.518045,4,1,3.637165,0.136215,0.04808,0,0.00246,0.0021375,0.00615,0
Transition Game - Arm Wrestle (2.1),Middles,0 days 00:06:46,672.19328,99.25090167,14.78666667,0,0,0,0,6.210296667,5.333333333,4.666666667,0,0.19,3.33027,-4.202145,0.56081,227.89105,0.495898333,5.166666667,1.166666667,3.402693333,0.036388333,0,0,0.00287,0.002001667,0.013125,0
Transition Game - Arm Wrestle (2.1),Outside Backs,0 days 00:06:46,663.0504838,97.9009475,43.36125,21.6475,20.1275,0.4425,0,7.42941625,3.125,3.5,0.375,0.455,3.7908675,-4.8340825,0.45030875,182.98754,-0.414525,3.125,1,3.27598625,0.1067075,0.0532725,0,0.00246,0.0019275,0.00769,0.0009225
Transition Game - Arm Wrestle (2.1),Service,0 days 00:06:46,711.3285429,105.0293157,38.03142857,10.71571429,15.65857143,0,0,6.506024286,3.142857143,3.428571429,0.285714286,0.647142857,3.609691429,-4.545291429,0.550812857,223.8282429,1.185904286,4.714285714,1.285714286,3.566057143,0.093591429,0.02637,0,0.003162857,0.002097143,0.007731429,0.000702857
Transition Game - Arm Wrestle (2.2),Edges,0 days 00:06:08,604.690965,98.430435,27.6675,2.68,4.015,0,0,6.7102025,4,3.75,0,0.2575,3.4557775,-3.9956225,0.5504475,202.894805,3.88833,4,0.75,3.0633075,0.07506,0.00727,0,0.002035,0.001985,0.0108525,0
